,INSTANCE,EDGE_DENSITY,AVG_DEGREE,BURNING_NODES,BURNING_EDGES,NODES_IN_DANGER,HEURISTIC,RESULT
23,instances/GBRL/1000_r0.05_0_geom_9.gin,0.004650650650650651,0.006741573033707865,0.532,0.0016506506506506506,0.547,LDEG,0.942
24,instances/GBRL/1000_r0.05_0_geom_9.gin,0.004426426426426426,0.006581264809112911,0.581,0.0018268268268268268,0.596,LDEG,0.942
25,instances/GBRL/1000_r0.05_0_geom_9.gin,0.0042002002002002005,0.006553064692599577,0.631,0.0019459459459459458,0.626,LDEG,0.942
26,instances/GBRL/1000_r0.05_0_geom_9.gin,0.004038038038038038,0.006529109754916207,0.664,0.002014014014014014,0.673,LDEG,0.942
27,instances/GBRL/1000_r0.05_0_geom_9.gin,0.0038598598598598597,0.006425656425656426,0.713,0.0021891891891891893,0.704,LDEG,0.942
28,instances/GBRL/1000_r0.05_0_geom_9.gin,0.003673673673673674,0.006276187692116896,0.746,0.002255255255255255,0.746,LDEG,0.942
29,instances/GBRL/1000_r0.05_0_geom_9.gin,0.0034814814814814817,0.005783561339116895,0.791,0.0024404404404404405,0.783,LDEG,0.942
30,instances/GBRL/1000_r0.05_0_geom_9.gin,0.0032672672672672673,0.005537452345962985,0.829,0.0024864864864864865,0.81,LDEG,0.942
31,instances/GBRL/1000_r0.05_0_geom_9.gin,0.0031451451451451453,0.0053872053872053875,0.859,0.0025525525525525524,0.839,LDEG,0.942
32,instances/GBRL/1000_r0.05_0_geom_9.gin,0.003007007007007007,0.005252005252005252,0.891,0.0026026026026026027,0.86,GDEG,0.942
33,instances/GBRL/1000_r0.05_0_geom_9.gin,0.002900900900900901,0.004778363268929307,0.914,0.0026476476476476477,0.877,LDEG,0.942
34,instances/GBRL/1000_r0.05_0_geom_9.gin,0.002808808808808809,0.004660910910910911,0.934,0.0026596596596596598,0.882,LDEG,0.942
35,instances/GBRL/1000_r0.05_0_geom_9.gin,0.002776776776776777,0.004604604604604604,0.94,0.0026616616616616617,0.881,LDEG,0.942
36,instances/GBRL/1000_r0.05_0_geom_9.gin,0.0027587587587587586,0.004732004732004733,0.942,0.0026546546546546545,0.878,GDEG,0.942
0,instances/GBRL/500_r0.071_0_geom_8.gin,0.014749498997995991,0.014767008967835471,0.002,1.2024048096192385e-05,0.006,LDEG,0.006
1,instances/GBRL/500_r0.071_0_geom_8.gin,0.01466132264529058,0.014767438102010472,0.006,1.2024048096192385e-05,0.006,LDEG,0.006
0,instances/GBRL/1000_r0.065_0_geom_3.gin,0.012648648648648649,0.012650287925563202,0.001,1.1011011011011012e-05,0.011,LDEG,0.98
1,instances/GBRL/1000_r0.065_0_geom_3.gin,0.012598598598598599,0.01263915737599948,0.011,0.00011111111111111112,0.046,LDEG,0.98
2,instances/GBRL/1000_r0.065_0_geom_3.gin,0.012426426426426426,0.012678645031586208,0.046,0.00035635635635635637,0.068,LDEG,0.98
3,instances/GBRL/1000_r0.065_0_geom_3.gin,0.012232232232232233,0.012737172048259238,0.068,0.0003993993993993994,0.099,LDEG,0.98
4,instances/GBRL/1000_r0.065_0_geom_3.gin,0.01206006006006006,0.01279739560989561,0.1,0.0005935935935935936,0.157,LDEG,0.98
5,instances/GBRL/1000_r0.065_0_geom_3.gin,0.01175975975975976,0.012885939832047617,0.16,0.001,0.232,GDEG,0.98
6,instances/GBRL/1000_r0.065_0_geom_3.gin,0.011249249249249249,0.012837375634209407,0.236,0.0015185185185185184,0.314,LDEG,0.98
7,instances/GBRL/1000_r0.065_0_geom_3.gin,0.010662662662662662,0.012823474361935901,0.317,0.0019939939939939938,0.379,GDEG,0.98
8,instances/GBRL/1000_r0.065_0_geom_3.gin,0.010172172172172173,0.012955484219852036,0.383,0.0022822822822822822,0.444,GDEG,0.98
9,instances/GBRL/1000_r0.065_0_geom_3.gin,0.009705705705705706,0.01274422570718867,0.451,0.002823823823823824,0.522,LDEG,0.98
10,instances/GBRL/1000_r0.065_0_geom_3.gin,0.009017017017017017,0.012476684927877986,0.529,0.0032652652652652653,0.605,GDEG,0.98
11,instances/GBRL/1000_r0.065_0_geom_3.gin,0.008400400400400401,0.012153110557365876,0.613,0.0038308308308308307,0.687,GDEG,0.98
12,instances/GBRL/1000_r0.065_0_geom_3.gin,0.007827827827827828,0.011714786458813763,0.695,0.004395395395395395,0.765,LDEG,0.98
13,instances/GBRL/1000_r0.065_0_geom_3.gin,0.007225225225225225,0.01167679307214191,0.772,0.0047147147147147146,0.823,GDEG,0.98
14,instances/GBRL/1000_r0.065_0_geom_3.gin,0.006756756756756757,0.01150828247602441,0.831,0.004972972972972973,0.868,LDEG,0.98
15,instances/GBRL/1000_r0.065_0_geom_3.gin,0.006408408408408409,0.011548585622659696,0.877,0.005161161161161161,0.907,GDEG,0.98
16,instances/GBRL/1000_r0.065_0_geom_3.gin,0.006102102102102102,0.011482070305599718,0.916,0.0053213213213213215,0.927,LDEG,0.98
17,instances/GBRL/1000_r0.065_0_geom_3.gin,0.005923923923923924,0.010925819436457734,0.936,0.0054104104104104106,0.953,LDEG,0.98
18,instances/GBRL/1000_r0.065_0_geom_3.gin,0.005727727727727728,0.00905905905905906,0.962,0.005546546546546546,0.97,GDEG,0.98
19,instances/GBRL/1000_r0.065_0_geom_3.gin,0.005567567567567567,0.005005005005005005,0.979,0.005557557557557558,0.971,GDEG,0.98
20,instances/GBRL/1000_r0.065_0_geom_3.gin,0.00554954954954955,0.0,0.98,0.00554954954954955,0.969,LDEG,0.98
0,instances/GBRL/100_ep0.075_0_gilbert_6.in,0.07333333333333333,0.07335986123864913,0.01,0.0007070707070707071,0.07,LDEG,0.96
1,instances/GBRL/100_ep0.075_0_gilbert_6.in,0.0703030303030303,0.07180500658761528,0.07,0.004242424242424243,0.38,GDEG,0.96
2,instances/GBRL/100_ep0.075_0_gilbert_6.in,0.0597979797979798,0.06313131313131314,0.42,0.024444444444444446,0.9,GDEG,0.96
3,instances/GBRL/100_ep0.075_0_gilbert_6.in,0.028484848484848484,0.045454545454545456,0.95,0.027575757575757576,0.9,LDEG,0.96
4,instances/GBRL/100_ep0.075_0_gilbert_6.in,0.02666666666666667,0.0,0.96,0.02666666666666667,0.88,GDEG,0.96
0,instances/GBRL/100_ep0.075_0_gilbert_5.in,0.07474747474747474,0.07489031731455974,0.01,0.0006060606060606061,0.06,GDEG,0.96
1,instances/GBRL/100_ep0.075_0_gilbert_5.in,0.0701010101010101,0.07213438735177866,0.07,0.0037373737373737376,0.31,GDEG,0.96
2,instances/GBRL/100_ep0.075_0_gilbert_5.in,0.0597979797979798,0.06582491582491583,0.38,0.020303030303030302,0.86,LDEG,0.96
3,instances/GBRL/100_ep0.075_0_gilbert_5.in,0.03111111111111111,0.03535353535353535,0.95,0.030404040404040406,0.87,GDEG,0.96
4,instances/GBRL/100_ep0.075_0_gilbert_5.in,0.029696969696969697,0.0,0.96,0.029696969696969697,0.85,GDEG,0.96
0,instances/GBRL/500_r0.093_0_geom_5.gin,0.024889779559118235,0.02488745025120381,0.002,5.2104208416833665e-05,0.026,LDEG,0.972
1,instances/GBRL/500_r0.093_0_geom_5.gin,0.024665330661322645,0.024819185696495872,0.026,0.0005410821643286574,0.086,GDEG,0.972
2,instances/GBRL/500_r0.093_0_geom_5.gin,0.023911823647294588,0.024564547597397436,0.088,0.0016072144288577154,0.168,GDEG,0.972
3,instances/GBRL/500_r0.093_0_geom_5.gin,0.022661322645290582,0.024417767573982917,0.17,0.0025410821643286575,0.258,LDEG,0.972
4,instances/GBRL/500_r0.093_0_geom_5.gin,0.021306613226452907,0.024397568979921697,0.258,0.0033987975951903808,0.37,GDEG,0.972
5,instances/GBRL/500_r0.093_0_geom_5.gin,0.019879759519038077,0.023892445084343444,0.372,0.005114228456913827,0.48,LDEG,0.972
6,instances/GBRL/500_r0.093_0_geom_5.gin,0.01811623246492986,0.023338014611900968,0.48,0.006260521042084168,0.578,LDEG,0.972
7,instances/GBRL/500_r0.093_0_geom_5.gin,0.016665330661322645,0.022893076793982052,0.58,0.007370741482965932,0.686,GDEG,0.972
8,instances/GBRL/500_r0.093_0_geom_5.gin,0.015014028056112225,0.02123975842842147,0.69,0.008769539078156313,0.768,LDEG,0.972
9,instances/GBRL/500_r0.093_0_geom_5.gin,0.013755511022044089,0.020720686656331533,0.77,0.009362725450901804,0.854,GDEG,0.972
10,instances/GBRL/500_r0.093_0_geom_5.gin,0.01268937875751503,0.01936075540912333,0.862,0.010404809619238477,0.906,LDEG,0.972
11,instances/GBRL/500_r0.093_0_geom_5.gin,0.011839679358717435,0.019476452905811622,0.914,0.010593186372745492,0.94,LDEG,0.972
12,instances/GBRL/500_r0.093_0_geom_5.gin,0.011318637274549098,0.012948974872822568,0.95,0.010981963927855712,0.962,GDEG,0.972
13,instances/GBRL/500_r0.093_0_geom_5.gin,0.010949899799599198,0.008016032064128256,0.972,0.010933867735470943,0.962,GDEG,0.972
0,instances/GBRL/1000_ep0.0125_0_gilbert_9.in,0.012368368368368368,0.01236571907242578,0.001,1.5015015015015015e-05,0.015,GDEG,0.996
1,instances/GBRL/1000_ep0.0125_0_gilbert_9.in,0.012288288288288289,0.012314450768163891,0.016,0.00018318318318318318,0.169,GDEG,0.996
2,instances/GBRL/1000_ep0.0125_0_gilbert_9.in,0.011875875875875876,0.012056282326552595,0.184,0.002062062062062062,0.867,GDEG,0.996
3,instances/GBRL/1000_ep0.0125_0_gilbert_9.in,0.00838038038038038,0.009944727336031684,0.905,0.007465465465465466,0.958,GDEG,0.996
4,instances/GBRL/1000_ep0.0125_0_gilbert_9.in,0.006766766766766767,0.0,0.996,0.006766766766766767,0.924,GDEG,0.996
0,instances/GBRL/50_r0.259_0_geom_6.gin,0.15020408163265306,0.1499375260308205,0.02,0.0032653061224489797,0.16,LDEG,0.88
1,instances/GBRL/50_r0.259_0_geom_6.gin,0.13714285714285715,0.14683922349427575,0.16,0.01673469387755102,0.3,GDEG,0.88
2,instances/GBRL/50_r0.259_0_geom_6.gin,0.11183673469387755,0.14094387755102042,0.32,0.02163265306122449,0.48,LDEG,0.88
3,instances/GBRL/50_r0.259_0_geom_6.gin,0.09306122448979592,0.1401952085181899,0.48,0.02857142857142857,0.74,LDEG,0.88
4,instances/GBRL/50_r0.259_0_geom_6.gin,0.07020408163265306,0.16099773242630386,0.74,0.04122448979591837,0.84,GDEG,0.88
5,instances/GBRL/50_r0.259_0_geom_6.gin,0.05142857142857143,0.08843537414965985,0.84,0.046122448979591835,0.88,LDEG,0.88
6,instances/GBRL/50_r0.259_0_geom_6.gin,0.044081632653061226,0.0,0.88,0.044081632653061226,0.86,LDEG,0.88
0,instances/GBRL/50_r0.259_0_geom_8.gin,0.15755102040816327,0.15868388171595169,0.02,0.0020408163265306124,0.1,GDEG,0.64
1,instances/GBRL/50_r0.259_0_geom_8.gin,0.13877551020408163,0.14855244423350736,0.12,0.011020408163265306,0.28,GDEG,0.64
2,instances/GBRL/50_r0.259_0_geom_8.gin,0.1126530612244898,0.13085234093637454,0.28,0.0236734693877551,0.44,GDEG,0.64
3,instances/GBRL/50_r0.259_0_geom_8.gin,0.08653061224489796,0.10799319727891157,0.46,0.03469387755102041,0.54,LDEG,0.64
4,instances/GBRL/50_r0.259_0_geom_8.gin,0.07102040816326531,0.09667024704618689,0.54,0.03428571428571429,0.62,GDEG,0.64
5,instances/GBRL/50_r0.259_0_geom_8.gin,0.05795918367346939,0.08017492711370262,0.62,0.035510204081632656,0.64,LDEG,0.64
6,instances/GBRL/50_r0.259_0_geom_8.gin,0.052244897959183675,0.07653061224489796,0.64,0.03387755102040816,0.62,LDEG,0.64
0,instances/GBRL/500_r0.071_0_geom_6.gin,0.01530260521042084,0.015317207561415417,0.002,1.6032064128256513e-05,0.008,GDEG,0.948
1,instances/GBRL/500_r0.071_0_geom_6.gin,0.015134268537074148,0.01521261145773328,0.01,0.00010420841683366733,0.03,LDEG,0.948
2,instances/GBRL/500_r0.071_0_geom_6.gin,0.014893787575150301,0.015061178257135389,0.03,0.000344689378757515,0.06,GDEG,0.948
3,instances/GBRL/500_r0.071_0_geom_6.gin,0.01447695390781563,0.01492254896058211,0.062,0.0005691382765531062,0.088,GDEG,0.948
4,instances/GBRL/500_r0.071_0_geom_6.gin,0.014084168336673347,0.014958806501892673,0.092,0.0006212424849699399,0.098,LDEG,0.948
5,instances/GBRL/500_r0.071_0_geom_6.gin,0.013891783567134268,0.014939381024492424,0.106,0.0006853707414829659,0.13,LDEG,0.948
6,instances/GBRL/500_r0.071_0_geom_6.gin,0.013635270541082165,0.01494498430823912,0.14,0.0009619238476953908,0.164,LDEG,0.948
7,instances/GBRL/500_r0.071_0_geom_6.gin,0.013298597194388778,0.015005380218565208,0.174,0.0011142284569138276,0.184,GDEG,0.948
8,instances/GBRL/500_r0.071_0_geom_6.gin,0.012985971943887776,0.014938506454533432,0.196,0.0012144288577154308,0.216,LDEG,0.948
9,instances/GBRL/500_r0.071_0_geom_6.gin,0.012673346693386774,0.014905141848684106,0.228,0.001434869739478958,0.256,LDEG,0.948
10,instances/GBRL/500_r0.071_0_geom_6.gin,0.012224448897795592,0.014860228932441153,0.272,0.0017034068136272545,0.312,LDEG,0.948
11,instances/GBRL/500_r0.071_0_geom_6.gin,0.011711422845691382,0.014712501926930785,0.328,0.002148296593186373,0.374,GDEG,0.948
12,instances/GBRL/500_r0.071_0_geom_6.gin,0.010925851703406814,0.01438048510814733,0.396,0.002585170340681363,0.44,GDEG,0.948
13,instances/GBRL/500_r0.071_0_geom_6.gin,0.010236472945891783,0.01403591496718928,0.464,0.0030781563126252506,0.502,GDEG,0.948
14,instances/GBRL/500_r0.071_0_geom_6.gin,0.009450901803607215,0.013542780628521617,0.526,0.003410821643286573,0.526,LDEG,0.948
15,instances/GBRL/500_r0.071_0_geom_6.gin,0.009130260521042084,0.013596571132696014,0.552,0.0034468937875751504,0.556,LDEG,0.948
16,instances/GBRL/500_r0.071_0_geom_6.gin,0.008793587174348697,0.013646340299646913,0.59,0.0036352705410821642,0.6,GDEG,0.948
17,instances/GBRL/500_r0.071_0_geom_6.gin,0.008376753507014029,0.013455482393358146,0.644,0.004044088176352705,0.642,LDEG,0.948
18,instances/GBRL/500_r0.071_0_geom_6.gin,0.007871743486973948,0.012946756822998515,0.686,0.0042725450901803606,0.712,LDEG,0.948
19,instances/GBRL/500_r0.071_0_geom_6.gin,0.007214428857715431,0.012678418060611018,0.766,0.004729458917835671,0.754,GDEG,0.948
20,instances/GBRL/500_r0.071_0_geom_6.gin,0.006661322645290581,0.012050768203072814,0.81,0.004853707414829659,0.798,LDEG,0.948
21,instances/GBRL/500_r0.071_0_geom_6.gin,0.006188376753507014,0.010688042752171008,0.856,0.005098196392785571,0.84,GDEG,0.948
22,instances/GBRL/500_r0.071_0_geom_6.gin,0.005723446893787575,0.008874892642427712,0.9,0.005226452905811623,0.878,LDEG,0.948
23,instances/GBRL/500_r0.071_0_geom_6.gin,0.005346693386773547,0.003674014696058784,0.942,0.0053026052104208415,0.884,GDEG,0.948
24,instances/GBRL/500_r0.071_0_geom_6.gin,0.005290581162324649,0.003006012024048096,0.948,0.005278557114228457,0.878,LDEG,0.948
0,instances/GBRL/50_ep0.25_0_gilbert_10.in,0.25387755102040815,0.2532278217409413,0.02,0.005714285714285714,0.28,GDEG,0.94
1,instances/GBRL/50_ep0.25_0_gilbert_10.in,0.22612244897959183,0.243731778425656,0.28,0.05551020408163265,0.92,LDEG,0.94
2,instances/GBRL/50_ep0.25_0_gilbert_10.in,0.1273469387755102,0.2653061224489796,0.94,0.12204081632653062,0.92,GDEG,0.94
0,instances/GBRL/50_ep0.2_0_gilbert_8.in,0.20489795918367346,0.20658059142024157,0.02,0.0024489795918367346,0.12,GDEG,0.94
1,instances/GBRL/50_ep0.2_0_gilbert_8.in,0.18775510204081633,0.19727891156462585,0.14,0.022040816326530613,0.76,LDEG,0.94
2,instances/GBRL/50_ep0.2_0_gilbert_8.in,0.13551020408163264,0.1913265306122449,0.8,0.10489795918367346,0.9,GDEG,0.94
3,instances/GBRL/50_ep0.2_0_gilbert_8.in,0.08163265306122448,0.0,0.94,0.08163265306122448,0.8,LDEG,0.94
0,instances/GBRL/1000_ep0.0125_0_gilbert_1.in,0.01262062062062062,0.012619225832439044,0.001,1.4014014014014014e-05,0.014,LDEG,0.996
1,instances/GBRL/1000_ep0.0125_0_gilbert_1.in,0.012556556556556556,0.012590255229849138,0.014,0.00015515515515515516,0.147,LDEG,0.996
2,instances/GBRL/1000_ep0.0125_0_gilbert_1.in,0.012208208208208208,0.012450545783879118,0.158,0.0017497497497497498,0.828,GDEG,0.996
3,instances/GBRL/1000_ep0.0125_0_gilbert_1.in,0.00915915915915916,0.010346167062584974,0.863,0.007772772772772773,0.961,GDEG,0.996
4,instances/GBRL/1000_ep0.0125_0_gilbert_1.in,0.0068108108108108105,0.0,0.996,0.0068108108108108105,0.939,GDEG,0.996
0,instances/GBRL/1000_r0.058_0_geom_3.gin,0.010104104104104105,0.010110210310410511,0.001,4.004004004004004e-06,0.004,LDEG,0.967
1,instances/GBRL/1000_r0.058_0_geom_3.gin,0.010076076076076076,0.010112625188002072,0.004,1.4014014014014014e-05,0.011,LDEG,0.967
2,instances/GBRL/1000_r0.058_0_geom_3.gin,0.010036036036036035,0.01012664133231509,0.011,4.104104104104104e-05,0.02,LDEG,0.967
3,instances/GBRL/1000_r0.058_0_geom_3.gin,0.00996996996996997,0.010132957932343808,0.02,7.007007007007007e-05,0.037,LDEG,0.967
4,instances/GBRL/1000_r0.058_0_geom_3.gin,0.009887887887887888,0.010155249194915165,0.038,0.00015915915915915916,0.062,LDEG,0.967
5,instances/GBRL/1000_r0.058_0_geom_3.gin,0.009747747747747748,0.01017648549837391,0.063,0.00026326326326326326,0.096,LDEG,0.967
6,instances/GBRL/1000_r0.058_0_geom_3.gin,0.009587587587587588,0.010069221006721007,0.098,0.0005655655655655656,0.119,LDEG,0.967
7,instances/GBRL/1000_r0.058_0_geom_3.gin,0.009365365365365365,0.010027229063926313,0.121,0.0006216216216216216,0.143,LDEG,0.967
8,instances/GBRL/1000_r0.058_0_geom_3.gin,0.009209209209209208,0.010020646384282747,0.145,0.0007217217217217217,0.178,GDEG,0.967
9,instances/GBRL/1000_r0.058_0_geom_3.gin,0.009019019019019019,0.009914735501880125,0.182,0.000997997997997998,0.227,GDEG,0.967
10,instances/GBRL/1000_r0.058_0_geom_3.gin,0.00867067067067067,0.00975283583979236,0.231,0.0012682682682682682,0.274,LDEG,0.967
11,instances/GBRL/1000_r0.058_0_geom_3.gin,0.008340340340340341,0.009664158540563034,0.277,0.0014594594594594594,0.324,LDEG,0.967
12,instances/GBRL/1000_r0.058_0_geom_3.gin,0.00803003003003003,0.00969350591135765,0.327,0.0016226226226226227,0.359,LDEG,0.967
13,instances/GBRL/1000_r0.058_0_geom_3.gin,0.007835835835835836,0.009669926336593004,0.363,0.0018018018018018018,0.409,LDEG,0.967
14,instances/GBRL/1000_r0.058_0_geom_3.gin,0.007557557557557558,0.009506879909682011,0.415,0.0021291291291291293,0.471,GDEG,0.967
15,instances/GBRL/1000_r0.058_0_geom_3.gin,0.007157157157157157,0.009409015314527125,0.477,0.0023773773773773776,0.522,LDEG,0.967
16,instances/GBRL/1000_r0.058_0_geom_3.gin,0.006806806806806807,0.0092219412394851,0.528,0.0026016016016016017,0.576,GDEG,0.967
17,instances/GBRL/1000_r0.058_0_geom_3.gin,0.006486486486486486,0.009124412633184562,0.584,0.0028458458458458457,0.634,GDEG,0.967
18,instances/GBRL/1000_r0.058_0_geom_3.gin,0.006156156156156156,0.00901195312960019,0.642,0.003092092092092092,0.695,LDEG,0.967
19,instances/GBRL/1000_r0.058_0_geom_3.gin,0.005811811811811811,0.009070664867766316,0.705,0.0033083083083083084,0.735,LDEG,0.967
20,instances/GBRL/1000_r0.058_0_geom_3.gin,0.005583583583583584,0.009013286791064569,0.746,0.0034744744744744744,0.763,LDEG,0.967
21,instances/GBRL/1000_r0.058_0_geom_3.gin,0.005385385385385385,0.009019019019019019,0.779,0.0035815815815815814,0.802,GDEG,0.967
22,instances/GBRL/1000_r0.058_0_geom_3.gin,0.005157157157157157,0.008801254084272953,0.819,0.0037577577577577576,0.85,LDEG,0.967
23,instances/GBRL/1000_r0.058_0_geom_3.gin,0.004908908908908909,0.008338613843201,0.868,0.004,0.886,GDEG,0.967
24,instances/GBRL/1000_r0.058_0_geom_3.gin,0.004646646646646647,0.007458162387739853,0.905,0.004117117117117117,0.916,LDEG,0.967
25,instances/GBRL/1000_r0.058_0_geom_3.gin,0.00445045045045045,0.006131131131131131,0.935,0.004205205205205205,0.936,GDEG,0.967
26,instances/GBRL/1000_r0.058_0_geom_3.gin,0.004332332332332332,0.004946122593181417,0.957,0.004248248248248248,0.943,LDEG,0.967
27,instances/GBRL/1000_r0.058_0_geom_3.gin,0.004268268268268268,0.004254254254254255,0.965,0.004234234234234234,0.943,LDEG,0.967
28,instances/GBRL/1000_r0.058_0_geom_3.gin,0.004254254254254255,0.004004004004004004,0.967,0.004234234234234234,0.943,GDEG,0.967
0,instances/GBRL/500_r0.083_0_geom_2.gin,0.02143486973947896,0.02144168095710459,0.002,3.6072144288577156e-05,0.018,LDEG,0.964
1,instances/GBRL/500_r0.083_0_geom_2.gin,0.02129058116232465,0.021516502392540184,0.018,0.00020440881763527055,0.04,GDEG,0.964
2,instances/GBRL/500_r0.083_0_geom_2.gin,0.020977955911823647,0.021548337765678105,0.042,0.00042084168336673346,0.084,LDEG,0.964
3,instances/GBRL/500_r0.083_0_geom_2.gin,0.02051302605210421,0.021423065912043866,0.084,0.0010180360721442885,0.138,LDEG,0.964
4,instances/GBRL/500_r0.083_0_geom_2.gin,0.01967935871743487,0.021523139956728447,0.138,0.0012985971943887775,0.18,GDEG,0.964
5,instances/GBRL/500_r0.083_0_geom_2.gin,0.019102204408817634,0.021518284092938354,0.182,0.001715430861723447,0.226,GDEG,0.964
6,instances/GBRL/500_r0.083_0_geom_2.gin,0.01835671342685371,0.021464680023176325,0.234,0.0021723446893787573,0.284,LDEG,0.964
7,instances/GBRL/500_r0.083_0_geom_2.gin,0.017675350701402807,0.021714899539713433,0.292,0.0026052104208416833,0.362,GDEG,0.964
8,instances/GBRL/500_r0.083_0_geom_2.gin,0.01677755511022044,0.021533262603638647,0.372,0.003599198396793587,0.45,GDEG,0.964
9,instances/GBRL/500_r0.083_0_geom_2.gin,0.015599198396793587,0.020904404228303936,0.458,0.004645290581162325,0.54,LDEG,0.964
10,instances/GBRL/500_r0.083_0_geom_2.gin,0.014212424849699399,0.020021438225287787,0.55,0.005603206412825652,0.616,LDEG,0.964
11,instances/GBRL/500_r0.083_0_geom_2.gin,0.013098196392785571,0.01928428285141712,0.628,0.006348697394789579,0.706,LDEG,0.964
12,instances/GBRL/500_r0.083_0_geom_2.gin,0.01208817635270541,0.018646668336673347,0.72,0.007314629258517034,0.8,GDEG,0.964
13,instances/GBRL/500_r0.083_0_geom_2.gin,0.010789579158316633,0.016996017351158015,0.816,0.008104208416833668,0.878,GDEG,0.964
14,instances/GBRL/500_r0.083_0_geom_2.gin,0.00974749498997996,0.016597297158419403,0.894,0.008452905811623246,0.924,LDEG,0.964
15,instances/GBRL/500_r0.083_0_geom_2.gin,0.009154308617234468,0.012157648630594521,0.94,0.008789579158316633,0.938,LDEG,0.964
16,instances/GBRL/500_r0.083_0_geom_2.gin,0.008849699398797595,0.008350033400133601,0.956,0.008749498997995993,0.946,LDEG,0.964
17,instances/GBRL/500_r0.083_0_geom_2.gin,0.008729458917835671,0.002004008016032064,0.964,0.008725450901803607,0.946,LDEG,0.964
0,instances/GBRL/500_ep0.015_0_gilbert_2.in,0.015062124248496993,0.015076244673716169,0.002,1.6032064128256513e-05,0.008,LDEG,0.988
